# Quality	#1 ID	#2 ID	#1 String	#2 String
1	train-pos-625	train-pos-625	Question: Keith Allen person gender what ? Is the correct answer Male ?	Context: Keith Allen person spouse s marriage type of union Marriage; Edgar Allan Poe person spouse s marriage type of union Marriage; Edgar Allan Poe person gender Male;
0	train-neg-625-3	train-neg-625-3	Question: Keith Allen person gender what ? Is the correct answer Slovakia ?	Context: Keith Allen person spouse s marriage type of union Marriage; Marriage marriage union type unions of this type marriage location of ceremony Slovakia;
0	train-neg-625-6	train-neg-625-6	Question: Keith Allen person gender what ? Is the correct answer Roy Bittan ?	Context: Keith Allen person spouse s marriage type of union Marriage; Roy Bittan person spouse s marriage type of union Marriage;
0	train-neg-625-8	train-neg-625-8	Question: Keith Allen person gender what ? Is the correct answer Geraldine Somerville ?	Context: Keith Allen person spouse s marriage type of union Marriage; Clive Owen person spouse s marriage type of union Marriage; Clive Owen award nominee award nominations award nomination award nominee Geraldine Somerville;
0	train-neg-625-8	train-neg-625-8	Question: Keith Allen person gender what ? Is the correct answer Geraldine Somerville ?	Context: Keith Allen person spouse s marriage type of union Marriage; Clive Owen person spouse s marriage type of union Marriage; Clive Owen award winner awards won award honor award winner Geraldine Somerville;
1	train-pos-626	train-pos-626	Question: Breaking and Entering film genre what ? Is the correct answer Drama ?	Context: Drama netflix genre title Breaking and Entering;
0	train-neg-626-0	train-neg-626-0	Question: Breaking and Entering film genre what ? Is the correct answer Brad Falchuk ?	Context: Drama netflix genre title Breaking and Entering; American Horror Story tv program genre Drama; American Horror Story tv program program creator Brad Falchuk;
0	train-neg-626-1	train-neg-626-1	Question: Breaking and Entering film genre what ? Is the correct answer Knocked Up ?	Context: Drama netflix genre title Breaking and Entering; Knocked Up film genre Drama;
0	train-neg-626-2	train-neg-626-2	Question: Breaking and Entering film genre what ? Is the correct answer Shia LaBeouf ?	Context: Drama netflix genre title Breaking and Entering; Holes film genre Drama; Shia LaBeouf actor film performance film Holes;
0	train-neg-626-3	train-neg-626-3	Question: Breaking and Entering film genre what ? Is the correct answer Brokeback Mountain ?	Context: Drama netflix genre title Breaking and Entering; Drama netflix genre title Brokeback Mountain;
0	train-neg-626-4	train-neg-626-4	Question: Breaking and Entering film genre what ? Is the correct answer BAFTA Award for Best Film ?	Context: Drama netflix genre title Breaking and Entering; American Gangster film genre Drama; BAFTA Award for Best Film award category nominees award nomination nominated for American Gangster;
0	train-neg-626-4	train-neg-626-4	Question: Breaking and Entering film genre what ? Is the correct answer BAFTA Award for Best Film ?	Context: Drama netflix genre title Breaking and Entering; Sense and Sensibility film genre Drama; Sense and Sensibility award winning work awards won award honor award BAFTA Award for Best Film;
0	train-neg-626-5	train-neg-626-5	Question: Breaking and Entering film genre what ? Is the correct answer Lords of Dogtown ?	Context: Drama netflix genre title Breaking and Entering; Drama netflix genre title Lords of Dogtown;
0	train-neg-626-5	train-neg-626-5	Question: Breaking and Entering film genre what ? Is the correct answer Lords of Dogtown ?	Context: Drama netflix genre title Breaking and Entering; Lords of Dogtown film genre Drama;
0	train-neg-626-6	train-neg-626-6	Question: Breaking and Entering film genre what ? Is the correct answer Wilson ?	Context: Drama netflix genre title Breaking and Entering; Wilson film genre Drama;
0	train-neg-626-7	train-neg-626-7	Question: Breaking and Entering film genre what ? Is the correct answer Slovakia ?	Context: Drama netflix genre title Breaking and Entering; The Shawshank Redemption film genre Drama; The Shawshank Redemption film release date s film regional release date film release region Slovakia;
0	train-neg-626-8	train-neg-626-8	Question: Breaking and Entering film genre what ? Is the correct answer Primetime Emmy Award for Outstanding Supporting Actress - Miniseries or a Movie ?	Context: Drama netflix genre title Breaking and Entering; Backstairs at the White House film genre Drama; Primetime Emmy Award for Outstanding Supporting Actress - Miniseries or a Movie award category nominees award nomination nominated for Backstairs at the White House;
0	train-neg-626-8	train-neg-626-8	Question: Breaking and Entering film genre what ? Is the correct answer Primetime Emmy Award for Outstanding Supporting Actress - Miniseries or a Movie ?	Context: Drama netflix genre title Breaking and Entering; Drama netflix genre title Backstairs at the White House; Primetime Emmy Award for Outstanding Supporting Actress - Miniseries or a Movie award category nominees award nomination nominated for Backstairs at the White House;
0	train-neg-626-9	train-neg-626-9	Question: Breaking and Entering film genre what ? Is the correct answer Stephen Dillane ?	Context: Drama netflix genre title Breaking and Entering; Drama netflix genre title Hamlet; Stephen Dillane actor film performance film Hamlet;
1	train-pos-627	train-pos-627	Question: Josh Weinstein award nominee award nominations award nomination nominated for what ? Is the correct answer Futurama ?	Context: Josh Weinstein tv producer programs produced tv producer term program Futurama;
1	train-pos-627	train-pos-627	Question: Josh Weinstein award nominee award nominations award nomination nominated for what ? Is the correct answer Futurama ?	Context: Ken Keeler award nominee award nominations award nomination award nominee Josh Weinstein; Futurama award winning work awards won award honor award winner Ken Keeler;
0	train-neg-627-0	train-neg-627-0	Question: Josh Weinstein award nominee award nominations award nomination nominated for what ? Is the correct answer Peter Weir ?	Context: Josh Weinstein person profession Screenwriter; Peter Weir person profession Screenwriter;
0	train-neg-627-1	train-neg-627-1	Question: Josh Weinstein award nominee award nominations award nomination nominated for what ? Is the correct answer David A. Goodman ?	Context: Josh Weinstein person profession Screenwriter; David A. Goodman person profession Screenwriter;
0	train-neg-627-2	train-neg-627-2	Question: Josh Weinstein award nominee award nominations award nomination nominated for what ? Is the correct answer Ken Keeler ?	Context: Ken Keeler award nominee award nominations award nomination award nominee Josh Weinstein;
0	train-neg-627-2	train-neg-627-2	Question: Josh Weinstein award nominee award nominations award nomination nominated for what ? Is the correct answer Ken Keeler ?	Context: Josh Weinstein tv producer programs produced tv producer term program Futurama; Futurama award winning work awards won award honor award winner Ken Keeler;
0	train-neg-627-3	train-neg-627-3	Question: Rory Albanese award nominee award nominations award nomination nominated for what ? Is the correct answer Futurama ?	Context: Rory Albanese person profession Screenwriter; Josh Weinstein person profession Screenwriter; Josh Weinstein tv producer programs produced tv producer term program Futurama;
0	train-neg-627-4	train-neg-627-4	Question: Josh Weinstein award nominee award nominations award nomination nominated for what ? Is the correct answer Stephen Merchant ?	Context: Josh Weinstein person profession Screenwriter; Stephen Merchant person profession Screenwriter;
0	train-neg-627-5	train-neg-627-5	Question: Josh Weinstein award nominee award nominations award nomination nominated for what ? Is the correct answer Diane Sawyer ?	Context: Josh Weinstein person profession Screenwriter; Diane Sawyer person profession Screenwriter;
0	train-neg-627-6	train-neg-627-6	Question: Will Arnett award nominee award nominations award nomination nominated for what ? Is the correct answer Futurama ?	Context: Will Arnett person profession Screenwriter; Josh Weinstein person profession Screenwriter; Josh Weinstein tv producer programs produced tv producer term program Futurama;
0	train-neg-627-7	train-neg-627-7	Question: Jeff Moss award nominee award nominations award nomination nominated for what ? Is the correct answer Futurama ?	Context: Jeff Moss person profession Screenwriter; Josh Weinstein person profession Screenwriter; Josh Weinstein tv producer programs produced tv producer term program Futurama;
0	train-neg-627-8	train-neg-627-8	Question: Josh Weinstein award nominee award nominations award nomination nominated for what ? Is the correct answer Trey Parker ?	Context: Josh Weinstein person profession Screenwriter; Trey Parker person profession Screenwriter;
